country,year,variable,cutpoint,y_r,n,cc_rank,firstyr,lastyr,variable_cp,ccode,tcode,qcode,rcode
Lithuania,2013.0,free5,2,842,1898,120,1990.0,2015.0,free5_gt2,36.0,33,11.0,31.0
Lithuania,2013.0,free5,3,314,1898,120,1990.0,2015.0,free5_gt3,36.0,33,11.0,32.0
Lithuania,2013.0,free5,4,68,1898,120,1990.0,2015.0,free5_gt4,36.0,33,11.0,33.0
Lithuania,2013.0,ff5,1,594,1068,120,1990.0,2015.0,ff5_gt1,36.0,33,14.0,47.0
Lithuania,2013.0,ff5,2,159,1068,120,1990.0,2015.0,ff5_gt2,36.0,33,14.0,48.0
Lithuania,2013.0,ff5,3,44,1068,120,1990.0,2015.0,ff5_gt3,36.0,33,14.0,49.0
Lithuania,2013.0,ff5,4,0,1068,120,1990.0,2015.0,ff5_gt4,36.0,33,14.0,50.0
Lithuania,2013.0,mm5,1,543,1078,120,1990.0,2015.0,mm5_gt1,36.0,33,15.0,51.0
Lithuania,2013.0,mm5,2,127,1078,120,1990.0,2015.0,mm5_gt2,36.0,33,15.0,52.0
Lithuania,2013.0,mm5,3,26,1078,120,1990.0,2015.0,mm5_gt3,36.0,33,15.0,53.0
Lithuania,2013.0,mm5,4,1,1078,120,1990.0,2015.0,mm5_gt4,36.0,33,15.0,54.0
Lithuania,2015.0,approve4,1,507,961,120,1990.0,2015.0,approve4_gt1,36.0,35,6.0,23.0
Lithuania,2015.0,approve4,2,299,961,120,1990.0,2015.0,approve4_gt2,36.0,35,6.0,24.0
Lithuania,2015.0,approve4,3,117,961,120,1990.0,2015.0,approve4_gt3,36.0,35,6.0,25.0
Lithuania,2015.0,hioff10,1,426,917,120,1990.0,2015.0,hioff10_gt1,36.0,35,13.0,38.0
Lithuania,2015.0,hioff10,2,380,917,120,1990.0,2015.0,hioff10_gt2,36.0,35,13.0,39.0
Lithuania,2015.0,hioff10,3,344,917,120,1990.0,2015.0,hioff10_gt3,36.0,35,13.0,40.0
Lithuania,2015.0,hioff10,4,322,917,120,1990.0,2015.0,hioff10_gt4,36.0,35,13.0,41.0
Lithuania,2015.0,hioff10,5,221,917,120,1990.0,2015.0,hioff10_gt5,36.0,35,13.0,42.0
Lithuania,2015.0,hioff10,6,203,917,120,1990.0,2015.0,hioff10_gt6,36.0,35,13.0,43.0
Lithuania,2015.0,hioff10,7,182,917,120,1990.0,2015.0,hioff10_gt7,36.0,35,13.0,44.0
Lithuania,2015.0,hioff10,8,150,917,120,1990.0,2015.0,hioff10_gt8,36.0,35,13.0,45.0
Lithuania,2015.0,hioff10,9,123,917,120,1990.0,2015.0,hioff10_gt9,36.0,35,13.0,46.0
Lithuania,2015.0,marry4,1,429,948,120,1990.0,2015.0,marry4_gt1,36.0,35,16.0,55.0
Lithuania,2015.0,marry4,2,239,948,120,1990.0,2015.0,marry4_gt2,36.0,35,16.0,56.0
Lithuania,2015.0,marry4,3,98,948,120,1990.0,2015.0,marry4_gt3,36.0,35,16.0,57.0
Latvia,1990.0,just10,1,164,894,118,1990.0,2015.0,just10_gt1,37.0,10,1.0,1.0
Latvia,1990.0,just10,2,138,894,118,1990.0,2015.0,just10_gt2,37.0,10,1.0,2.0
Latvia,1990.0,just10,3,111,894,118,1990.0,2015.0,just10_gt3,37.0,10,1.0,3.0
Latvia,1990.0,just10,4,96,894,118,1990.0,2015.0,just10_gt4,37.0,10,1.0,4.0
Latvia,1990.0,just10,5,62,894,118,1990.0,2015.0,just10_gt5,37.0,10,1.0,5.0
Latvia,1990.0,just10,6,43,894,118,1990.0,2015.0,just10_gt6,37.0,10,1.0,6.0
Latvia,1990.0,just10,7,41,894,118,1990.0,2015.0,just10_gt7,37.0,10,1.0,7.0
Latvia,1990.0,just10,8,31,894,118,1990.0,2015.0,just10_gt8,37.0,10,1.0,8.0
Latvia,1990.0,just10,9,25,894,118,1990.0,2015.0,just10_gt9,37.0,10,1.0,9.0
Latvia,1990.0,neigh2,1,195,903,118,1990.0,2015.0,neigh2_gt1,37.0,10,5.0,22.0
Latvia,1996.0,just10,1,505,1122,118,1990.0,2015.0,just10_gt1,37.0,16,1.0,1.0
Latvia,1996.0,just10,2,427,1122,118,1990.0,2015.0,just10_gt2,37.0,16,1.0,2.0
Latvia,1996.0,just10,3,358,1122,118,1990.0,2015.0,just10_gt3,37.0,16,1.0,3.0
Latvia,1996.0,just10,4,318,1122,118,1990.0,2015.0,just10_gt4,37.0,16,1.0,4.0
Latvia,1996.0,just10,5,184,1122,118,1990.0,2015.0,just10_gt5,37.0,16,1.0,5.0
Latvia,1996.0,just10,6,126,1122,118,1990.0,2015.0,just10_gt6,37.0,16,1.0,6.0
Latvia,1996.0,just10,7,101,1122,118,1990.0,2015.0,just10_gt7,37.0,16,1.0,7.0
Latvia,1996.0,just10,8,56,1122,118,1990.0,2015.0,just10_gt8,37.0,16,1.0,8.0
Latvia,1996.0,just10,9,33,1122,118,1990.0,2015.0,just10_gt9,37.0,16,1.0,9.0
Latvia,1996.0,neigh2,1,490,1200,118,1990.0,2015.0,neigh2_gt1,37.0,16,5.0,22.0
Latvia,1998.0,approve4,1,396,1016,118,1990.0,2015.0,approve4_gt1,37.0,18,6.0,23.0
Latvia,1998.0,approve4,2,246,1016,118,1990.0,2015.0,approve4_gt2,37.0,18,6.0,24.0
Latvia,1998.0,approve4,3,149,1016,118,1990.0,2015.0,approve4_gt3,37.0,18,6.0,25.0
Latvia,1998.0,accept4,1,810,1027,118,1990.0,2015.0,accept4_gt1,37.0,18,17.0,58.0
Latvia,1998.0,accept4,2,644,1027,118,1990.0,2015.0,accept4_gt2,37.0,18,17.0,59.0
Latvia,1998.0,accept4,3,291,1027,118,1990.0,2015.0,accept4_gt3,37.0,18,17.0,60.0
Latvia,1999.0,just10,1,219,949,118,1990.0,2015.0,just10_gt1,37.0,19,1.0,1.0
Latvia,1999.0,just10,2,178,949,118,1990.0,2015.0,just10_gt2,37.0,19,1.0,2.0
Latvia,1999.0,just10,3,146,949,118,1990.0,2015.0,just10_gt3,37.0,19,1.0,3.0
Latvia,1999.0,just10,4,125,949,118,1990.0,2015.0,just10_gt4,37.0,19,1.0,4.0
Latvia,1999.0,just10,5,60,949,118,1990.0,2015.0,just10_gt5,37.0,19,1.0,5.0
Latvia,1999.0,just10,6,45,949,118,1990.0,2015.0,just10_gt6,37.0,19,1.0,6.0
Latvia,1999.0,just10,7,36,949,118,1990.0,2015.0,just10_gt7,37.0,19,1.0,7.0
Latvia,1999.0,just10,8,25,949,118,1990.0,2015.0,just10_gt8,37.0,19,1.0,8.0
Latvia,1999.0,just10,9,18,949,118,1990.0,2015.0,just10_gt9,37.0,19,1.0,9.0
Latvia,1999.0,neigh2,1,552,1013,118,1990.0,2015.0,neigh2_gt1,37.0,19,5.0,22.0
Latvia,2006.0,marry4,1,294,974,118,1990.0,2015.0,marry4_gt1,37.0,26,16.0,55.0
Latvia,2006.0,marry4,2,124,974,118,1990.0,2015.0,marry4_gt2,37.0,26,16.0,56.0
Latvia,2006.0,marry4,3,38,974,118,1990.0,2015.0,marry4_gt3,37.0,26,16.0,57.0
Latvia,2006.0,adopt4,1,232,987,118,1990.0,2015.0,adopt4_gt1,37.0,26,18.0,61.0
Latvia,2006.0,adopt4,2,84,987,118,1990.0,2015.0,adopt4_gt2,37.0,26,18.0,62.0
Latvia,2006.0,adopt4,3,26,987,118,1990.0,2015.0,adopt4_gt3,37.0,26,18.0,63.0
Latvia,2008.0,just10,1,530,1415,118,1990.0,2015.0,just10_gt1,37.0,28,1.0,1.0
Latvia,2008.0,just10,2,461,1415,118,1990.0,2015.0,just10_gt2,37.0,28,1.0,2.0
Latvia,2008.0,just10,3,376,1415,118,1990.0,2015.0,just10_gt3,37.0,28,1.0,3.0
Latvia,2008.0,just10,4,293,1415,118,1990.0,2015.0,just10_gt4,37.0,28,1.0,4.0
Latvia,2008.0,just10,5,136,1415,118,1990.0,2015.0,just10_gt5,37.0,28,1.0,5.0
Latvia,2008.0,just10,6,85,1415,118,1990.0,2015.0,just10_gt6,37.0,28,1.0,6.0
Latvia,2008.0,just10,7,50,1415,118,1990.0,2015.0,just10_gt7,37.0,28,1.0,7.0
Latvia,2008.0,just10,8,34,1415,118,1990.0,2015.0,just10_gt8,37.0,28,1.0,8.0
Latvia,2008.0,just10,9,24,1415,118,1990.0,2015.0,just10_gt9,37.0,28,1.0,9.0
Latvia,2008.0,neigh2,1,828,1470,118,1990.0,2015.0,neigh2_gt1,37.0,28,5.0,22.0
Latvia,2008.0,adopt5,1,786,1405,118,1990.0,2015.0,adopt5_gt1,37.0,28,12.0,34.0
Latvia,2008.0,adopt5,2,361,1405,118,1990.0,2015.0,adopt5_gt2,37.0,28,12.0,35.0
Latvia,2008.0,adopt5,3,133,1405,118,1990.0,2015.0,adopt5_gt3,37.0,28,12.0,36.0
Latvia,2008.0,adopt5,4,21,1405,118,1990.0,2015.0,adopt5_gt4,37.0,28,12.0,37.0
Latvia,2008.0,hioff10,1,548,851,118,1990.0,2015.0,hioff10_gt1,37.0,28,13.0,38.0
Latvia,2008.0,hioff10,2,477,851,118,1990.0,2015.0,hioff10_gt2,37.0,28,13.0,39.0
Latvia,2008.0,hioff10,3,400,851,118,1990.0,2015.0,hioff10_gt3,37.0,28,13.0,40.0
Latvia,2008.0,hioff10,4,344,851,118,1990.0,2015.0,hioff10_gt4,37.0,28,13.0,41.0
Latvia,2008.0,hioff10,5,239,851,118,1990.0,2015.0,hioff10_gt5,37.0,28,13.0,42.0
Latvia,2008.0,hioff10,6,208,851,118,1990.0,2015.0,hioff10_gt6,37.0,28,13.0,43.0
Latvia,2008.0,hioff10,7,172,851,118,1990.0,2015.0,hioff10_gt7,37.0,28,13.0,44.0
Latvia,2008.0,hioff10,8,125,851,118,1990.0,2015.0,hioff10_gt8,37.0,28,13.0,45.0
Latvia,2008.0,hioff10,9,89,851,118,1990.0,2015.0,hioff10_gt9,37.0,28,13.0,46.0
Latvia,2008.0,neigh10,1,579,742,118,1990.0,2015.0,neigh10_gt1,37.0,28,19.0,64.0
Latvia,2008.0,neigh10,2,549,742,118,1990.0,2015.0,neigh10_gt2,37.0,28,19.0,65.0
Latvia,2008.0,neigh10,3,493,742,118,1990.0,2015.0,neigh10_gt3,37.0,28,19.0,66.0
Latvia,2008.0,neigh10,4,450,742,118,1990.0,2015.0,neigh10_gt4,37.0,28,19.0,67.0
Latvia,2008.0,neigh10,5,339,742,118,1990.0,2015.0,neigh10_gt5,37.0,28,19.0,68.0
Latvia,2008.0,neigh10,6,301,742,118,1990.0,2015.0,neigh10_gt6,37.0,28,19.0,69.0
Latvia,2008.0,neigh10,7,255,742,118,1990.0,2015.0,neigh10_gt7,37.0,28,19.0,70.0
Latvia,2008.0,neigh10,8,207,742,118,1990.0,2015.0,neigh10_gt8,37.0,28,19.0,71.0
Latvia,2008.0,neigh10,9,149,742,118,1990.0,2015.0,neigh10_gt9,37.0,28,19.0,72.0
Latvia,2009.0,approve4,1,281,1001,118,1990.0,2015.0,approve4_gt1,37.0,29,6.0,23.0
Latvia,2009.0,approve4,2,155,1001,118,1990.0,2015.0,approve4_gt2,37.0,29,6.0,24.0
Latvia,2009.0,approve4,3,91,1001,118,1990.0,2015.0,approve4_gt3,37.0,29,6.0,25.0
Latvia,2009.0,hioff10,1,521,861,118,1990.0,2015.0,hioff10_gt1,37.0,29,13.0,38.0
Latvia,2009.0,hioff10,2,449,861,118,1990.0,2015.0,hioff10_gt2,37.0,29,13.0,39.0
Latvia,2009.0,hioff10,3,374,861,118,1990.0,2015.0,hioff10_gt3,37.0,29,13.0,40.0
Latvia,2009.0,hioff10,4,329,861,118,1990.0,2015.0,hioff10_gt4,37.0,29,13.0,41.0
Latvia,2009.0,hioff10,5,213,861,118,1990.0,2015.0,hioff10_gt5,37.0,29,13.0,42.0
Latvia,2009.0,hioff10,6,176,861,118,1990.0,2015.0,hioff10_gt6,37.0,29,13.0,43.0
Latvia,2009.0,hioff10,7,149,861,118,1990.0,2015.0,hioff10_gt7,37.0,29,13.0,44.0
Latvia,2009.0,hioff10,8,114,861,118,1990.0,2015.0,hioff10_gt8,37.0,29,13.0,45.0
Latvia,2009.0,hioff10,9,87,861,118,1990.0,2015.0,hioff10_gt9,37.0,29,13.0,46.0
Latvia,2012.0,hioff10,1,473,873,118,1990.0,2015.0,hioff10_gt1,37.0,32,13.0,38.0
Latvia,2012.0,hioff10,2,378,873,118,1990.0,2015.0,hioff10_gt2,37.0,32,13.0,39.0
Latvia,2012.0,hioff10,3,321,873,118,1990.0,2015.0,hioff10_gt3,37.0,32,13.0,40.0
Latvia,2012.0,hioff10,4,297,873,118,1990.0,2015.0,hioff10_gt4,37.0,32,13.0,41.0
Latvia,2012.0,hioff10,5,198,873,118,1990.0,2015.0,hioff10_gt5,37.0,32,13.0,42.0
Latvia,2012.0,hioff10,6,164,873,118,1990.0,2015.0,hioff10_gt6,37.0,32,13.0,43.0
Latvia,2012.0,hioff10,7,134,873,118,1990.0,2015.0,hioff10_gt7,37.0,32,13.0,44.0
Latvia,2012.0,hioff10,8,107,873,118,1990.0,2015.0,hioff10_gt8,37.0,32,13.0,45.0
Latvia,2012.0,hioff10,9,87,873,118,1990.0,2015.0,hioff10_gt9,37.0,32,13.0,46.0
Latvia,2013.0,ff5,1,377,918,118,1990.0,2015.0,ff5_gt1,37.0,33,14.0,47.0
Latvia,2013.0,ff5,2,139,918,118,1990.0,2015.0,ff5_gt2,37.0,33,14.0,48.0
Latvia,2013.0,ff5,3,55,918,118,1990.0,2015.0,ff5_gt3,37.0,33,14.0,49.0
Latvia,2013.0,ff5,4,14,918,118,1990.0,2015.0,ff5_gt4,37.0,33,14.0,50.0
Latvia,2013.0,mm5,1,336,927,118,1990.0,2015.0,mm5_gt1,37.0,33,15.0,51.0
Latvia,2013.0,mm5,2,115,927,118,1990.0,2015.0,mm5_gt2,37.0,33,15.0,52.0
Latvia,2013.0,mm5,3,47,927,118,1990.0,2015.0,mm5_gt3,37.0,33,15.0,53.0
Latvia,2013.0,mm5,4,11,927,118,1990.0,2015.0,mm5_gt4,37.0,33,15.0,54.0
Latvia,2015.0,approve4,1,400,943,118,1990.0,2015.0,approve4_gt1,37.0,35,6.0,23.0
Latvia,2015.0,approve4,2,234,943,118,1990.0,2015.0,approve4_gt2,37.0,35,6.0,24.0
Latvia,2015.0,approve4,3,92,943,118,1990.0,2015.0,approve4_gt3,37.0,35,6.0,25.0
Latvia,2015.0,hioff10,1,426,852,118,1990.0,2015.0,hioff10_gt1,37.0,35,13.0,38.0
Latvia,2015.0,hioff10,2,394,852,118,1990.0,2015.0,hioff10_gt2,37.0,35,13.0,39.0
Latvia,2015.0,hioff10,3,348,852,118,1990.0,2015.0,hioff10_gt3,37.0,35,13.0,40.0
Latvia,2015.0,hioff10,4,324,852,118,1990.0,2015.0,hioff10_gt4,37.0,35,13.0,41.0
Latvia,2015.0,hioff10,5,250,852,118,1990.0,2015.0,hioff10_gt5,37.0,35,13.0,42.0
Latvia,2015.0,hioff10,6,217,852,118,1990.0,2015.0,hioff10_gt6,37.0,35,13.0,43.0
Latvia,2015.0,hioff10,7,181,852,118,1990.0,2015.0,hioff10_gt7,37.0,35,13.0,44.0
Latvia,2015.0,hioff10,8,147,852,118,1990.0,2015.0,hioff10_gt8,37.0,35,13.0,45.0
Latvia,2015.0,hioff10,9,122,852,118,1990.0,2015.0,hioff10_gt9,37.0,35,13.0,46.0
Latvia,2015.0,marry4,1,340,957,118,1990.0,2015.0,marry4_gt1,37.0,35,16.0,55.0
Latvia,2015.0,marry4,2,190,957,118,1990.0,2015.0,marry4_gt2,37.0,35,16.0,56.0
Latvia,2015.0,marry4,3,72,957,118,1990.0,2015.0,marry4_gt3,37.0,35,16.0,57.0
Paraguay,1998.0,neigh2,1,157,600,115,1998.0,2014.0,neigh2_gt1,38.0,18,5.0,22.0
Paraguay,2002.0,just10,1,136,588,115,1998.0,2014.0,just10_gt1,38.0,22,1.0,1.0
Paraguay,2002.0,just10,2,122,588,115,1998.0,2014.0,just10_gt2,38.0,22,1.0,2.0
Paraguay,2002.0,just10,3,112,588,115,1998.0,2014.0,just10_gt3,38.0,22,1.0,3.0
Paraguay,2002.0,just10,4,103,588,115,1998.0,2014.0,just10_gt4,38.0,22,1.0,4.0
Paraguay,2002.0,just10,5,51,588,115,1998.0,2014.0,just10_gt5,38.0,22,1.0,5.0
Paraguay,2002.0,just10,6,39,588,115,1998.0,2014.0,just10_gt6,38.0,22,1.0,6.0
Paraguay,2002.0,just10,7,34,588,115,1998.0,2014.0,just10_gt7,38.0,22,1.0,7.0
Paraguay,2002.0,just10,8,26,588,115,1998.0,2014.0,just10_gt8,38.0,22,1.0,8.0
Paraguay,2002.0,just10,9,17,588,115,1998.0,2014.0,just10_gt9,38.0,22,1.0,9.0
Paraguay,2004.0,just10,1,253,570,115,1998.0,2014.0,just10_gt1,38.0,24,1.0,1.0
Paraguay,2004.0,just10,2,234,570,115,1998.0,2014.0,just10_gt2,38.0,24,1.0,2.0
Paraguay,2004.0,just10,3,210,570,115,1998.0,2014.0,just10_gt3,38.0,24,1.0,3.0
Paraguay,2004.0,just10,4,193,570,115,1998.0,2014.0,just10_gt4,38.0,24,1.0,4.0
Paraguay,2004.0,just10,5,115,570,115,1998.0,2014.0,just10_gt5,38.0,24,1.0,5.0
Paraguay,2004.0,just10,6,99,570,115,1998.0,2014.0,just10_gt6,38.0,24,1.0,6.0
Paraguay,2004.0,just10,7,70,570,115,1998.0,2014.0,just10_gt7,38.0,24,1.0,7.0
Paraguay,2004.0,just10,8,48,570,115,1998.0,2014.0,just10_gt8,38.0,24,1.0,8.0
Paraguay,2004.0,just10,9,39,570,115,1998.0,2014.0,just10_gt9,38.0,24,1.0,9.0
Paraguay,2006.0,run10,1,507,1123,115,1998.0,2014.0,run10_gt1,38.0,26,20.0,73.0
Paraguay,2006.0,run10,2,454,1123,115,1998.0,2014.0,run10_gt2,38.0,26,20.0,74.0
Paraguay,2006.0,run10,3,396,1123,115,1998.0,2014.0,run10_gt3,38.0,26,20.0,75.0
Paraguay,2006.0,run10,4,383,1123,115,1998.0,2014.0,run10_gt4,38.0,26,20.0,76.0
Paraguay,2006.0,run10,5,304,1123,115,1998.0,2014.0,run10_gt5,38.0,26,20.0,77.0
Paraguay,2006.0,run10,6,271,1123,115,1998.0,2014.0,run10_gt6,38.0,26,20.0,78.0
Paraguay,2006.0,run10,7,222,1123,115,1998.0,2014.0,run10_gt7,38.0,26,20.0,79.0
Paraguay,2006.0,run10,8,186,1123,115,1998.0,2014.0,run10_gt8,38.0,26,20.0,80.0
Paraguay,2006.0,run10,9,168,1123,115,1998.0,2014.0,run10_gt9,38.0,26,20.0,81.0
Paraguay,2008.0,just10,1,584,1094,115,1998.0,2014.0,just10_gt1,38.0,28,1.0,1.0
Paraguay,2008.0,just10,2,528,1094,115,1998.0,2014.0,just10_gt2,38.0,28,1.0,2.0
Paraguay,2008.0,just10,3,460,1094,115,1998.0,2014.0,just10_gt3,38.0,28,1.0,3.0
Paraguay,2008.0,just10,4,394,1094,115,1998.0,2014.0,just10_gt4,38.0,28,1.0,4.0
Paraguay,2008.0,just10,5,205,1094,115,1998.0,2014.0,just10_gt5,38.0,28,1.0,5.0
Paraguay,2008.0,just10,6,163,1094,115,1998.0,2014.0,just10_gt6,38.0,28,1.0,6.0
Paraguay,2008.0,just10,7,111,1094,115,1998.0,2014.0,just10_gt7,38.0,28,1.0,7.0
Paraguay,2008.0,just10,8,84,1094,115,1998.0,2014.0,just10_gt8,38.0,28,1.0,8.0
Paraguay,2008.0,just10,9,71,1094,115,1998.0,2014.0,just10_gt9,38.0,28,1.0,9.0
Paraguay,2008.0,run10,1,546,1133,115,1998.0,2014.0,run10_gt1,38.0,28,20.0,73.0
Paraguay,2008.0,run10,2,460,1133,115,1998.0,2014.0,run10_gt2,38.0,28,20.0,74.0
Paraguay,2008.0,run10,3,408,1133,115,1998.0,2014.0,run10_gt3,38.0,28,20.0,75.0
Paraguay,2008.0,run10,4,381,1133,115,1998.0,2014.0,run10_gt4,38.0,28,20.0,76.0
Paraguay,2008.0,run10,5,298,1133,115,1998.0,2014.0,run10_gt5,38.0,28,20.0,77.0
Paraguay,2008.0,run10,6,268,1133,115,1998.0,2014.0,run10_gt6,38.0,28,20.0,78.0
Paraguay,2008.0,run10,7,229,1133,115,1998.0,2014.0,run10_gt7,38.0,28,20.0,79.0
Paraguay,2008.0,run10,8,178,1133,115,1998.0,2014.0,run10_gt8,38.0,28,20.0,80.0
Paraguay,2008.0,run10,9,153,1133,115,1998.0,2014.0,run10_gt9,38.0,28,20.0,81.0
Paraguay,2009.0,just10,1,627,1039,115,1998.0,2014.0,just10_gt1,38.0,29,1.0,1.0
Paraguay,2009.0,just10,2,526,1039,115,1998.0,2014.0,just10_gt2,38.0,29,1.0,2.0
Paraguay,2009.0,just10,3,452,1039,115,1998.0,2014.0,just10_gt3,38.0,29,1.0,3.0
Paraguay,2009.0,just10,4,378,1039,115,1998.0,2014.0,just10_gt4,38.0,29,1.0,4.0
Paraguay,2009.0,just10,5,195,1039,115,1998.0,2014.0,just10_gt5,38.0,29,1.0,5.0
Paraguay,2009.0,just10,6,154,1039,115,1998.0,2014.0,just10_gt6,38.0,29,1.0,6.0
Paraguay,2009.0,just10,7,129,1039,115,1998.0,2014.0,just10_gt7,38.0,29,1.0,7.0
Paraguay,2009.0,just10,8,93,1039,115,1998.0,2014.0,just10_gt8,38.0,29,1.0,8.0
Paraguay,2009.0,just10,9,76,1039,115,1998.0,2014.0,just10_gt9,38.0,29,1.0,9.0
Paraguay,2009.0,neigh2,1,774,1200,115,1998.0,2014.0,neigh2_gt1,38.0,29,5.0,22.0
Paraguay,2010.0,run10,1,707,1448,115,1998.0,2014.0,run10_gt1,38.0,30,20.0,73.0
Paraguay,2010.0,run10,2,594,1448,115,1998.0,2014.0,run10_gt2,38.0,30,20.0,74.0
Paraguay,2010.0,run10,3,508,1448,115,1998.0,2014.0,run10_gt3,38.0,30,20.0,75.0
Paraguay,2010.0,run10,4,456,1448,115,1998.0,2014.0,run10_gt4,38.0,30,20.0,76.0
Paraguay,2010.0,run10,5,339,1448,115,1998.0,2014.0,run10_gt5,38.0,30,20.0,77.0
Paraguay,2010.0,run10,6,303,1448,115,1998.0,2014.0,run10_gt6,38.0,30,20.0,78.0
Paraguay,2010.0,run10,7,266,1448,115,1998.0,2014.0,run10_gt7,38.0,30,20.0,79.0
Paraguay,2010.0,run10,8,199,1448,115,1998.0,2014.0,run10_gt8,38.0,30,20.0,80.0
Paraguay,2010.0,run10,9,165,1448,115,1998.0,2014.0,run10_gt9,38.0,30,20.0,81.0
Paraguay,2010.0,marry10,1,441,1449,115,1998.0,2014.0,marry10_gt1,38.0,30,21.0,82.0
Paraguay,2010.0,marry10,2,342,1449,115,1998.0,2014.0,marry10_gt2,38.0,30,21.0,83.0
Paraguay,2010.0,marry10,3,297,1449,115,1998.0,2014.0,marry10_gt3,38.0,30,21.0,84.0
Paraguay,2010.0,marry10,4,269,1449,115,1998.0,2014.0,marry10_gt4,38.0,30,21.0,85.0
Paraguay,2010.0,marry10,5,197,1449,115,1998.0,2014.0,marry10_gt5,38.0,30,21.0,86.0
Paraguay,2010.0,marry10,6,168,1449,115,1998.0,2014.0,marry10_gt6,38.0,30,21.0,87.0
Paraguay,2010.0,marry10,7,147,1449,115,1998.0,2014.0,marry10_gt7,38.0,30,21.0,88.0
Paraguay,2010.0,marry10,8,127,1449,115,1998.0,2014.0,marry10_gt8,38.0,30,21.0,89.0
Paraguay,2010.0,marry10,9,107,1449,115,1998.0,2014.0,marry10_gt9,38.0,30,21.0,90.0
Paraguay,2012.0,run10,1,773,1440,115,1998.0,2014.0,run10_gt1,38.0,32,20.0,73.0
Paraguay,2012.0,run10,2,676,1440,115,1998.0,2014.0,run10_gt2,38.0,32,20.0,74.0
Paraguay,2012.0,run10,3,616,1440,115,1998.0,2014.0,run10_gt3,38.0,32,20.0,75.0
Paraguay,2012.0,run10,4,556,1440,115,1998.0,2014.0,run10_gt4,38.0,32,20.0,76.0
Paraguay,2012.0,run10,5,452,1440,115,1998.0,2014.0,run10_gt5,38.0,32,20.0,77.0
Paraguay,2012.0,run10,6,405,1440,115,1998.0,2014.0,run10_gt6,38.0,32,20.0,78.0
Paraguay,2012.0,run10,7,346,1440,115,1998.0,2014.0,run10_gt7,38.0,32,20.0,79.0
Paraguay,2012.0,run10,8,288,1440,115,1998.0,2014.0,run10_gt8,38.0,32,20.0,80.0
Paraguay,2012.0,run10,9,234,1440,115,1998.0,2014.0,run10_gt9,38.0,32,20.0,81.0
Paraguay,2012.0,marry10,1,215,730,115,1998.0,2014.0,marry10_gt1,38.0,32,21.0,82.0
Paraguay,2012.0,marry10,2,166,730,115,1998.0,2014.0,marry10_gt2,38.0,32,21.0,83.0
Paraguay,2012.0,marry10,3,146,730,115,1998.0,2014.0,marry10_gt3,38.0,32,21.0,84.0
Paraguay,2012.0,marry10,4,133,730,115,1998.0,2014.0,marry10_gt4,38.0,32,21.0,85.0
Paraguay,2012.0,marry10,5,105,730,115,1998.0,2014.0,marry10_gt5,38.0,32,21.0,86.0
Paraguay,2012.0,marry10,6,91,730,115,1998.0,2014.0,marry10_gt6,38.0,32,21.0,87.0
Paraguay,2012.0,marry10,7,81,730,115,1998.0,2014.0,marry10_gt7,38.0,32,21.0,88.0
Paraguay,2012.0,marry10,8,67,730,115,1998.0,2014.0,marry10_gt8,38.0,32,21.0,89.0
Paraguay,2012.0,marry10,9,56,730,115,1998.0,2014.0,marry10_gt9,38.0,32,21.0,90.0
Paraguay,2013.0,approve3,1,233,1476,115,1998.0,2014.0,approve3_gt1,38.0,33,22.0,91.0
Paraguay,2013.0,approve3,2,174,1476,115,1998.0,2014.0,approve3_gt2,38.0,33,22.0,92.0
Paraguay,2013.0,marry4a,1,698,1434,115,1998.0,2014.0,marry4a_gt1,38.0,33,23.0,93.0
Paraguay,2013.0,marry4a,2,232,1434,115,1998.0,2014.0,marry4a_gt2,38.0,33,23.0,94.0
Paraguay,2013.0,marry4a,3,19,1434,115,1998.0,2014.0,marry4a_gt3,38.0,33,23.0,95.0
Paraguay,2014.0,run10,1,760,1443,115,1998.0,2014.0,run10_gt1,38.0,34,20.0,73.0
Paraguay,2014.0,run10,2,659,1443,115,1998.0,2014.0,run10_gt2,38.0,34,20.0,74.0
Paraguay,2014.0,run10,3,599,1443,115,1998.0,2014.0,run10_gt3,38.0,34,20.0,75.0
Paraguay,2014.0,run10,4,563,1443,115,1998.0,2014.0,run10_gt4,38.0,34,20.0,76.0
Paraguay,2014.0,run10,5,463,1443,115,1998.0,2014.0,run10_gt5,38.0,34,20.0,77.0
Paraguay,2014.0,run10,6,428,1443,115,1998.0,2014.0,run10_gt6,38.0,34,20.0,78.0
Paraguay,2014.0,run10,7,380,1443,115,1998.0,2014.0,run10_gt7,38.0,34,20.0,79.0
Paraguay,2014.0,run10,8,331,1443,115,1998.0,2014.0,run10_gt8,38.0,34,20.0,80.0
Paraguay,2014.0,run10,9,281,1443,115,1998.0,2014.0,run10_gt9,38.0,34,20.0,81.0
Paraguay,2014.0,marry10,1,497,1463,115,1998.0,2014.0,marry10_gt1,38.0,34,21.0,82.0
Paraguay,2014.0,marry10,2,406,1463,115,1998.0,2014.0,marry10_gt2,38.0,34,21.0,83.0
Paraguay,2014.0,marry10,3,366,1463,115,1998.0,2014.0,marry10_gt3,38.0,34,21.0,84.0
Paraguay,2014.0,marry10,4,334,1463,115,1998.0,2014.0,marry10_gt4,38.0,34,21.0,85.0
Paraguay,2014.0,marry10,5,272,1463,115,1998.0,2014.0,marry10_gt5,38.0,34,21.0,86.0
