country,year,variable,cutpoint,y_r,n,cc_rank,firstyr,lastyr,variable_cp,ccode,tcode,qcode,rcode,ktcode,tq,year_obs
Peru,2012.0,just10,8,35,1169,59,1996.0,2013.0,just10_gt8,35.0,41,9.0,18.0,1503.0,8,7
Peru,2012.0,just10,9,25,1169,59,1996.0,2013.0,just10_gt9,35.0,41,9.0,19.0,1503.0,8,7
Peru,2013.0,l_ncca4,1,785,1419,59,1996.0,2013.0,l_ncca4_gt1,35.0,42,7.0,7.0,1504.0,8,7
Peru,2013.0,l_ncca4,2,295,1419,59,1996.0,2013.0,l_ncca4_gt2,35.0,42,7.0,8.0,1504.0,8,7
Peru,2013.0,l_ncca4,3,66,1419,59,1996.0,2013.0,l_ncca4_gt3,35.0,42,7.0,9.0,1504.0,8,7
Peru,2013.0,moral3,1,200,1481,59,1996.0,2013.0,moral3_gt1,35.0,42,24.0,58.0,1504.0,8,7
Peru,2013.0,moral3,2,124,1481,59,1996.0,2013.0,moral3_gt2,35.0,42,24.0,59.0,1504.0,8,7
China,1990.0,just10,1,812,955,58,1990.0,2012.0,just10_gt1,36.0,19,9.0,11.0,1524.0,10,6
China,1990.0,just10,2,787,955,58,1990.0,2012.0,just10_gt2,36.0,19,9.0,12.0,1524.0,10,6
China,1990.0,just10,3,740,955,58,1990.0,2012.0,just10_gt3,36.0,19,9.0,13.0,1524.0,10,6
China,1990.0,just10,4,686,955,58,1990.0,2012.0,just10_gt4,36.0,19,9.0,14.0,1524.0,10,6
China,1990.0,just10,5,383,955,58,1990.0,2012.0,just10_gt5,36.0,19,9.0,15.0,1524.0,10,6
China,1990.0,just10,6,124,955,58,1990.0,2012.0,just10_gt6,36.0,19,9.0,16.0,1524.0,10,6
China,1990.0,just10,7,94,955,58,1990.0,2012.0,just10_gt7,36.0,19,9.0,17.0,1524.0,10,6
China,1990.0,just10,8,55,955,58,1990.0,2012.0,just10_gt8,36.0,19,9.0,18.0,1524.0,10,6
China,1990.0,just10,9,35,955,58,1990.0,2012.0,just10_gt9,36.0,19,9.0,19.0,1524.0,10,6
China,1990.0,a_health2,1,901,990,58,1990.0,2012.0,a_health2_gt1,36.0,19,10.0,20.0,1524.0,10,6
China,1990.0,a_defect2,1,927,985,58,1990.0,2012.0,a_defect2_gt1,36.0,19,11.0,21.0,1524.0,10,6
China,1990.0,a_single2,1,728,962,58,1990.0,2012.0,a_single2_gt1,36.0,19,12.0,22.0,1524.0,10,6
China,1990.0,a_nomore2,1,918,987,58,1990.0,2012.0,a_nomore2_gt1,36.0,19,13.0,23.0,1524.0,10,6
China,1995.0,just10,1,962,1400,58,1990.0,2012.0,just10_gt1,36.0,24,9.0,11.0,1529.0,10,6
China,1995.0,just10,2,855,1400,58,1990.0,2012.0,just10_gt2,36.0,24,9.0,12.0,1529.0,10,6
China,1995.0,just10,3,737,1400,58,1990.0,2012.0,just10_gt3,36.0,24,9.0,13.0,1529.0,10,6
China,1995.0,just10,4,635,1400,58,1990.0,2012.0,just10_gt4,36.0,24,9.0,14.0,1529.0,10,6
China,1995.0,just10,5,306,1400,58,1990.0,2012.0,just10_gt5,36.0,24,9.0,15.0,1529.0,10,6
China,1995.0,just10,6,244,1400,58,1990.0,2012.0,just10_gt6,36.0,24,9.0,16.0,1529.0,10,6
China,1995.0,just10,7,205,1400,58,1990.0,2012.0,just10_gt7,36.0,24,9.0,17.0,1529.0,10,6
China,1995.0,just10,8,160,1400,58,1990.0,2012.0,just10_gt8,36.0,24,9.0,18.0,1529.0,10,6
China,1995.0,just10,9,131,1400,58,1990.0,2012.0,just10_gt9,36.0,24,9.0,19.0,1529.0,10,6
China,2001.0,just10,1,428,973,58,1990.0,2012.0,just10_gt1,36.0,30,9.0,11.0,1535.0,10,6
China,2001.0,just10,2,354,973,58,1990.0,2012.0,just10_gt2,36.0,30,9.0,12.0,1535.0,10,6
China,2001.0,just10,3,318,973,58,1990.0,2012.0,just10_gt3,36.0,30,9.0,13.0,1535.0,10,6
China,2001.0,just10,4,300,973,58,1990.0,2012.0,just10_gt4,36.0,30,9.0,14.0,1535.0,10,6
China,2001.0,just10,5,215,973,58,1990.0,2012.0,just10_gt5,36.0,30,9.0,15.0,1535.0,10,6
China,2001.0,just10,6,192,973,58,1990.0,2012.0,just10_gt6,36.0,30,9.0,16.0,1535.0,10,6
China,2001.0,just10,7,175,973,58,1990.0,2012.0,just10_gt7,36.0,30,9.0,17.0,1535.0,10,6
China,2001.0,just10,8,145,973,58,1990.0,2012.0,just10_gt8,36.0,30,9.0,18.0,1535.0,10,6
China,2001.0,just10,9,124,973,58,1990.0,2012.0,just10_gt9,36.0,30,9.0,19.0,1535.0,10,6
China,2006.0,just10,1,1224,1993,58,1990.0,2012.0,just10_gt1,36.0,35,9.0,11.0,1540.0,10,6
China,2006.0,just10,2,1121,1993,58,1990.0,2012.0,just10_gt2,36.0,35,9.0,12.0,1540.0,10,6
China,2006.0,just10,3,999,1993,58,1990.0,2012.0,just10_gt3,36.0,35,9.0,13.0,1540.0,10,6
China,2006.0,just10,4,900,1993,58,1990.0,2012.0,just10_gt4,36.0,35,9.0,14.0,1540.0,10,6
China,2006.0,just10,5,561,1993,58,1990.0,2012.0,just10_gt5,36.0,35,9.0,15.0,1540.0,10,6
China,2006.0,just10,6,410,1993,58,1990.0,2012.0,just10_gt6,36.0,35,9.0,16.0,1540.0,10,6
China,2006.0,just10,7,328,1993,58,1990.0,2012.0,just10_gt7,36.0,35,9.0,17.0,1540.0,10,6
China,2006.0,just10,8,261,1993,58,1990.0,2012.0,just10_gt8,36.0,35,9.0,18.0,1540.0,10,6
China,2006.0,just10,9,219,1993,58,1990.0,2012.0,just10_gt9,36.0,35,9.0,19.0,1540.0,10,6
China,2007.0,just10,1,540,1730,58,1990.0,2012.0,just10_gt1,36.0,36,9.0,11.0,1541.0,10,6
China,2007.0,just10,2,377,1730,58,1990.0,2012.0,just10_gt2,36.0,36,9.0,12.0,1541.0,10,6
China,2007.0,just10,3,289,1730,58,1990.0,2012.0,just10_gt3,36.0,36,9.0,13.0,1541.0,10,6
China,2007.0,just10,4,238,1730,58,1990.0,2012.0,just10_gt4,36.0,36,9.0,14.0,1541.0,10,6
China,2007.0,just10,5,162,1730,58,1990.0,2012.0,just10_gt5,36.0,36,9.0,15.0,1541.0,10,6
China,2007.0,just10,6,111,1730,58,1990.0,2012.0,just10_gt6,36.0,36,9.0,16.0,1541.0,10,6
China,2007.0,just10,7,85,1730,58,1990.0,2012.0,just10_gt7,36.0,36,9.0,17.0,1541.0,10,6
China,2007.0,just10,8,48,1730,58,1990.0,2012.0,just10_gt8,36.0,36,9.0,18.0,1541.0,10,6
China,2007.0,just10,9,36,1730,58,1990.0,2012.0,just10_gt9,36.0,36,9.0,19.0,1541.0,10,6
China,2012.0,just10,1,980,1863,58,1990.0,2012.0,just10_gt1,36.0,41,9.0,11.0,1546.0,10,6
China,2012.0,just10,2,745,1863,58,1990.0,2012.0,just10_gt2,36.0,41,9.0,12.0,1546.0,10,6
China,2012.0,just10,3,564,1863,58,1990.0,2012.0,just10_gt3,36.0,41,9.0,13.0,1546.0,10,6
China,2012.0,just10,4,421,1863,58,1990.0,2012.0,just10_gt4,36.0,41,9.0,14.0,1546.0,10,6
China,2012.0,just10,5,295,1863,58,1990.0,2012.0,just10_gt5,36.0,41,9.0,15.0,1546.0,10,6
China,2012.0,just10,6,186,1863,58,1990.0,2012.0,just10_gt6,36.0,41,9.0,16.0,1546.0,10,6
China,2012.0,just10,7,102,1863,58,1990.0,2012.0,just10_gt7,36.0,41,9.0,17.0,1546.0,10,6
China,2012.0,just10,8,51,1863,58,1990.0,2012.0,just10_gt8,36.0,41,9.0,18.0,1546.0,10,6
China,2012.0,just10,9,31,1863,58,1990.0,2012.0,just10_gt9,36.0,41,9.0,19.0,1546.0,10,6
Denmark,1979.0,free4,1,929,989,58,1979.0,2009.0,free4_gt1,37.0,8,19.0,40.0,1556.0,21,8
Denmark,1979.0,free4,2,819,989,58,1979.0,2009.0,free4_gt2,37.0,8,19.0,41.0,1556.0,21,8
Denmark,1979.0,free4,3,571,989,58,1979.0,2009.0,free4_gt3,37.0,8,19.0,42.0,1556.0,21,8
Denmark,1981.0,just10,1,899,1171,58,1979.0,2009.0,just10_gt1,37.0,10,9.0,11.0,1558.0,21,8
Denmark,1981.0,just10,2,878,1171,58,1979.0,2009.0,just10_gt2,37.0,10,9.0,12.0,1558.0,21,8
Denmark,1981.0,just10,3,847,1171,58,1979.0,2009.0,just10_gt3,37.0,10,9.0,13.0,1558.0,21,8
Denmark,1981.0,just10,4,813,1171,58,1979.0,2009.0,just10_gt4,37.0,10,9.0,14.0,1558.0,21,8
Denmark,1981.0,just10,5,664,1171,58,1979.0,2009.0,just10_gt5,37.0,10,9.0,15.0,1558.0,21,8
Denmark,1981.0,just10,6,619,1171,58,1979.0,2009.0,just10_gt6,37.0,10,9.0,16.0,1558.0,21,8
Denmark,1981.0,just10,7,591,1171,58,1979.0,2009.0,just10_gt7,37.0,10,9.0,17.0,1558.0,21,8
Denmark,1981.0,just10,8,534,1171,58,1979.0,2009.0,just10_gt8,37.0,10,9.0,18.0,1558.0,21,8
Denmark,1981.0,just10,9,475,1171,58,1979.0,2009.0,just10_gt9,37.0,10,9.0,19.0,1558.0,21,8
Denmark,1981.0,a_health2,1,1124,1154,58,1979.0,2009.0,a_health2_gt1,37.0,10,10.0,20.0,1558.0,21,8
Denmark,1981.0,a_defect2,1,1068,1140,58,1979.0,2009.0,a_defect2_gt1,37.0,10,11.0,21.0,1558.0,21,8
Denmark,1981.0,a_single2,1,655,1100,58,1979.0,2009.0,a_single2_gt1,37.0,10,12.0,22.0,1558.0,21,8
Denmark,1981.0,a_nomore2,1,768,1112,58,1979.0,2009.0,a_nomore2_gt1,37.0,10,13.0,23.0,1558.0,21,8
Denmark,1990.0,a_health2,1,994,1020,58,1979.0,2009.0,a_health2_gt1,37.0,19,10.0,20.0,1567.0,21,8
Denmark,1990.0,a_defect2,1,806,962,58,1979.0,2009.0,a_defect2_gt1,37.0,19,11.0,21.0,1567.0,21,8
Denmark,1990.0,a_single2,1,564,982,58,1979.0,2009.0,a_single2_gt1,37.0,19,12.0,22.0,1567.0,21,8
Denmark,1990.0,a_nomore2,1,629,994,58,1979.0,2009.0,a_nomore2_gt1,37.0,19,13.0,23.0,1567.0,21,8
Denmark,1992.0,free5,1,947,992,58,1979.0,2009.0,free5_gt1,37.0,21,22.0,48.0,1569.0,21,8
Denmark,1992.0,free5,2,922,992,58,1979.0,2009.0,free5_gt2,37.0,21,22.0,49.0,1569.0,21,8
Denmark,1992.0,free5,3,904,992,58,1979.0,2009.0,free5_gt3,37.0,21,22.0,50.0,1569.0,21,8
Denmark,1992.0,free5,4,826,992,58,1979.0,2009.0,free5_gt4,37.0,21,22.0,51.0,1569.0,21,8
Denmark,1998.0,a_defect4,1,1023,1076,58,1979.0,2009.0,a_defect4_gt1,37.0,27,14.0,24.0,1575.0,21,8
Denmark,1998.0,a_defect4,2,953,1076,58,1979.0,2009.0,a_defect4_gt2,37.0,27,14.0,25.0,1575.0,21,8
Denmark,1998.0,a_defect4,3,775,1076,58,1979.0,2009.0,a_defect4_gt3,37.0,27,14.0,26.0,1575.0,21,8
Denmark,1998.0,a_poor4,1,832,1052,58,1979.0,2009.0,a_poor4_gt1,37.0,27,15.0,27.0,1575.0,21,8
Denmark,1998.0,a_poor4,2,661,1052,58,1979.0,2009.0,a_poor4_gt2,37.0,27,15.0,28.0,1575.0,21,8
Denmark,1998.0,a_poor4,3,390,1052,58,1979.0,2009.0,a_poor4_gt3,37.0,27,15.0,29.0,1575.0,21,8
Denmark,1999.0,just10,1,863,991,58,1979.0,2009.0,just10_gt1,37.0,28,9.0,11.0,1576.0,21,8
Denmark,1999.0,just10,2,844,991,58,1979.0,2009.0,just10_gt2,37.0,28,9.0,12.0,1576.0,21,8
Denmark,1999.0,just10,3,794,991,58,1979.0,2009.0,just10_gt3,37.0,28,9.0,13.0,1576.0,21,8
Denmark,1999.0,just10,4,774,991,58,1979.0,2009.0,just10_gt4,37.0,28,9.0,14.0,1576.0,21,8
Denmark,1999.0,just10,5,618,991,58,1979.0,2009.0,just10_gt5,37.0,28,9.0,15.0,1576.0,21,8
Denmark,1999.0,just10,6,572,991,58,1979.0,2009.0,just10_gt6,37.0,28,9.0,16.0,1576.0,21,8
Denmark,1999.0,just10,7,515,991,58,1979.0,2009.0,just10_gt7,37.0,28,9.0,17.0,1576.0,21,8
Denmark,1999.0,just10,8,437,991,58,1979.0,2009.0,just10_gt8,37.0,28,9.0,18.0,1576.0,21,8
Denmark,1999.0,just10,9,372,991,58,1979.0,2009.0,just10_gt9,37.0,28,9.0,19.0,1576.0,21,8
Denmark,1999.0,a_single2,1,750,921,58,1979.0,2009.0,a_single2_gt1,37.0,28,12.0,22.0,1576.0,21,8
Denmark,1999.0,a_nomore2,1,668,922,58,1979.0,2009.0,a_nomore2_gt1,37.0,28,13.0,23.0,1576.0,21,8
Denmark,2008.0,just10,1,1381,1481,58,1979.0,2009.0,just10_gt1,37.0,37,9.0,11.0,1585.0,21,8
Denmark,2008.0,just10,2,1356,1481,58,1979.0,2009.0,just10_gt2,37.0,37,9.0,12.0,1585.0,21,8
Denmark,2008.0,just10,3,1304,1481,58,1979.0,2009.0,just10_gt3,37.0,37,9.0,13.0,1585.0,21,8
Denmark,2008.0,just10,4,1264,1481,58,1979.0,2009.0,just10_gt4,37.0,37,9.0,14.0,1585.0,21,8
Denmark,2008.0,just10,5,1055,1481,58,1979.0,2009.0,just10_gt5,37.0,37,9.0,15.0,1585.0,21,8
Denmark,2008.0,just10,6,1003,1481,58,1979.0,2009.0,just10_gt6,37.0,37,9.0,16.0,1585.0,21,8
Denmark,2008.0,just10,7,912,1481,58,1979.0,2009.0,just10_gt7,37.0,37,9.0,17.0,1585.0,21,8
Denmark,2008.0,just10,8,713,1481,58,1979.0,2009.0,just10_gt8,37.0,37,9.0,18.0,1585.0,21,8
Denmark,2008.0,just10,9,567,1481,58,1979.0,2009.0,just10_gt9,37.0,37,9.0,19.0,1585.0,21,8
Denmark,2008.0,a_single2,1,1277,1440,58,1979.0,2009.0,a_single2_gt1,37.0,37,12.0,22.0,1585.0,21,8
Denmark,2008.0,a_nomore2,1,1169,1447,58,1979.0,2009.0,a_nomore2_gt1,37.0,37,13.0,23.0,1585.0,21,8
Denmark,2009.0,a_defect4,1,1846,1927,58,1979.0,2009.0,a_defect4_gt1,37.0,38,14.0,24.0,1586.0,21,8
Denmark,2009.0,a_defect4,2,1767,1927,58,1979.0,2009.0,a_defect4_gt2,37.0,38,14.0,25.0,1586.0,21,8
Denmark,2009.0,a_defect4,3,1398,1927,58,1979.0,2009.0,a_defect4_gt3,37.0,38,14.0,26.0,1586.0,21,8
Denmark,2009.0,a_poor4,1,1518,1851,58,1979.0,2009.0,a_poor4_gt1,37.0,38,15.0,27.0,1586.0,21,8
Denmark,2009.0,a_poor4,2,1264,1851,58,1979.0,2009.0,a_poor4_gt2,37.0,38,15.0,28.0,1586.0,21,8
Denmark,2009.0,a_poor4,3,837,1851,58,1979.0,2009.0,a_poor4_gt3,37.0,38,15.0,29.0,1586.0,21,8
India,1990.0,just10,1,1524,2474,58,1990.0,2014.0,just10_gt1,38.0,19,9.0,11.0,1610.0,10,6
India,1990.0,just10,2,1381,2474,58,1990.0,2014.0,just10_gt2,38.0,19,9.0,12.0,1610.0,10,6
India,1990.0,just10,3,1152,2474,58,1990.0,2014.0,just10_gt3,38.0,19,9.0,13.0,1610.0,10,6
India,1990.0,just10,4,913,2474,58,1990.0,2014.0,just10_gt4,38.0,19,9.0,14.0,1610.0,10,6
India,1990.0,just10,5,366,2474,58,1990.0,2014.0,just10_gt5,38.0,19,9.0,15.0,1610.0,10,6
India,1990.0,just10,6,233,2474,58,1990.0,2014.0,just10_gt6,38.0,19,9.0,16.0,1610.0,10,6
India,1990.0,just10,7,169,2474,58,1990.0,2014.0,just10_gt7,38.0,19,9.0,17.0,1610.0,10,6
India,1990.0,just10,8,93,2474,58,1990.0,2014.0,just10_gt8,38.0,19,9.0,18.0,1610.0,10,6
India,1990.0,just10,9,55,2474,58,1990.0,2014.0,just10_gt9,38.0,19,9.0,19.0,1610.0,10,6
India,1990.0,a_health2,1,2264,2500,58,1990.0,2014.0,a_health2_gt1,38.0,19,10.0,20.0,1610.0,10,6
India,1990.0,a_defect2,1,1710,2500,58,1990.0,2014.0,a_defect2_gt1,38.0,19,11.0,21.0,1610.0,10,6
India,1990.0,a_single2,1,1784,2500,58,1990.0,2014.0,a_single2_gt1,38.0,19,12.0,22.0,1610.0,10,6
India,1990.0,a_nomore2,1,1519,2500,58,1990.0,2014.0,a_nomore2_gt1,38.0,19,13.0,23.0,1610.0,10,6
India,1995.0,just10,1,892,1954,58,1990.0,2014.0,just10_gt1,38.0,24,9.0,11.0,1615.0,10,6
India,1995.0,just10,2,734,1954,58,1990.0,2014.0,just10_gt2,38.0,24,9.0,12.0,1615.0,10,6
India,1995.0,just10,3,494,1954,58,1990.0,2014.0,just10_gt3,38.0,24,9.0,13.0,1615.0,10,6
India,1995.0,just10,4,388,1954,58,1990.0,2014.0,just10_gt4,38.0,24,9.0,14.0,1615.0,10,6
India,1995.0,just10,5,177,1954,58,1990.0,2014.0,just10_gt5,38.0,24,9.0,15.0,1615.0,10,6
India,1995.0,just10,6,123,1954,58,1990.0,2014.0,just10_gt6,38.0,24,9.0,16.0,1615.0,10,6
India,1995.0,just10,7,103,1954,58,1990.0,2014.0,just10_gt7,38.0,24,9.0,17.0,1615.0,10,6
India,1995.0,just10,8,69,1954,58,1990.0,2014.0,just10_gt8,38.0,24,9.0,18.0,1615.0,10,6
India,1995.0,just10,9,46,1954,58,1990.0,2014.0,just10_gt9,38.0,24,9.0,19.0,1615.0,10,6
India,2001.0,just10,1,621,1794,58,1990.0,2014.0,just10_gt1,38.0,30,9.0,11.0,1621.0,10,6
India,2001.0,just10,2,619,1794,58,1990.0,2014.0,just10_gt2,38.0,30,9.0,12.0,1621.0,10,6
India,2001.0,just10,3,544,1794,58,1990.0,2014.0,just10_gt3,38.0,30,9.0,13.0,1621.0,10,6
India,2001.0,just10,4,544,1794,58,1990.0,2014.0,just10_gt4,38.0,30,9.0,14.0,1621.0,10,6
India,2001.0,just10,5,499,1794,58,1990.0,2014.0,just10_gt5,38.0,30,9.0,15.0,1621.0,10,6
India,2001.0,just10,6,499,1794,58,1990.0,2014.0,just10_gt6,38.0,30,9.0,16.0,1621.0,10,6
India,2001.0,just10,7,205,1794,58,1990.0,2014.0,just10_gt7,38.0,30,9.0,17.0,1621.0,10,6
India,2001.0,just10,8,205,1794,58,1990.0,2014.0,just10_gt8,38.0,30,9.0,18.0,1621.0,10,6
India,2001.0,just10,9,200,1794,58,1990.0,2014.0,just10_gt9,38.0,30,9.0,19.0,1621.0,10,6
India,2005.0,just10,1,265,1207,58,1990.0,2014.0,just10_gt1,38.0,34,9.0,11.0,1625.0,10,6
India,2005.0,just10,2,133,1207,58,1990.0,2014.0,just10_gt2,38.0,34,9.0,12.0,1625.0,10,6
India,2005.0,just10,3,86,1207,58,1990.0,2014.0,just10_gt3,38.0,34,9.0,13.0,1625.0,10,6
India,2005.0,just10,4,67,1207,58,1990.0,2014.0,just10_gt4,38.0,34,9.0,14.0,1625.0,10,6
India,2005.0,just10,5,25,1207,58,1990.0,2014.0,just10_gt5,38.0,34,9.0,15.0,1625.0,10,6
India,2005.0,just10,6,13,1207,58,1990.0,2014.0,just10_gt6,38.0,34,9.0,16.0,1625.0,10,6
India,2005.0,just10,7,6,1207,58,1990.0,2014.0,just10_gt7,38.0,34,9.0,17.0,1625.0,10,6
India,2005.0,just10,8,6,1207,58,1990.0,2014.0,just10_gt8,38.0,34,9.0,18.0,1625.0,10,6
India,2005.0,just10,9,4,1207,58,1990.0,2014.0,just10_gt9,38.0,34,9.0,19.0,1625.0,10,6
India,2006.0,just10,1,683,1663,58,1990.0,2014.0,just10_gt1,38.0,35,9.0,11.0,1626.0,10,6
India,2006.0,just10,2,683,1663,58,1990.0,2014.0,just10_gt2,38.0,35,9.0,12.0,1626.0,10,6
India,2006.0,just10,3,683,1663,58,1990.0,2014.0,just10_gt3,38.0,35,9.0,13.0,1626.0,10,6
India,2006.0,just10,4,447,1663,58,1990.0,2014.0,just10_gt4,38.0,35,9.0,14.0,1626.0,10,6
India,2006.0,just10,5,447,1663,58,1990.0,2014.0,just10_gt5,38.0,35,9.0,15.0,1626.0,10,6
India,2006.0,just10,6,262,1663,58,1990.0,2014.0,just10_gt6,38.0,35,9.0,16.0,1626.0,10,6
India,2006.0,just10,7,262,1663,58,1990.0,2014.0,just10_gt7,38.0,35,9.0,17.0,1626.0,10,6
India,2006.0,just10,8,139,1663,58,1990.0,2014.0,just10_gt8,38.0,35,9.0,18.0,1626.0,10,6
India,2006.0,just10,9,139,1663,58,1990.0,2014.0,just10_gt9,38.0,35,9.0,19.0,1626.0,10,6
India,2014.0,just10,1,1188,1561,58,1990.0,2014.0,just10_gt1,38.0,43,9.0,11.0,1634.0,10,6
India,2014.0,just10,2,1016,1561,58,1990.0,2014.0,just10_gt2,38.0,43,9.0,12.0,1634.0,10,6
India,2014.0,just10,3,887,1561,58,1990.0,2014.0,just10_gt3,38.0,43,9.0,13.0,1634.0,10,6
India,2014.0,just10,4,750,1561,58,1990.0,2014.0,just10_gt4,38.0,43,9.0,14.0,1634.0,10,6
India,2014.0,just10,5,624,1561,58,1990.0,2014.0,just10_gt5,38.0,43,9.0,15.0,1634.0,10,6
India,2014.0,just10,6,483,1561,58,1990.0,2014.0,just10_gt6,38.0,43,9.0,16.0,1634.0,10,6
India,2014.0,just10,7,273,1561,58,1990.0,2014.0,just10_gt7,38.0,43,9.0,17.0,1634.0,10,6
India,2014.0,just10,8,161,1561,58,1990.0,2014.0,just10_gt8,38.0,43,9.0,18.0,1634.0,10,6
India,2014.0,just10,9,54,1561,58,1990.0,2014.0,just10_gt9,38.0,43,9.0,19.0,1634.0,10,6
Austria,1990.0,just10,1,990,1432,57,1990.0,2008.0,just10_gt1,39.0,19,9.0,11.0,1653.0,18,5
Austria,1990.0,just10,2,837,1432,57,1990.0,2008.0,just10_gt2,39.0,19,9.0,12.0,1653.0,18,5
Austria,1990.0,just10,3,669,1432,57,1990.0,2008.0,just10_gt3,39.0,19,9.0,13.0,1653.0,18,5
Austria,1990.0,just10,4,569,1432,57,1990.0,2008.0,just10_gt4,39.0,19,9.0,14.0,1653.0,18,5
Austria,1990.0,just10,5,323,1432,57,1990.0,2008.0,just10_gt5,39.0,19,9.0,15.0,1653.0,18,5
Austria,1990.0,just10,6,228,1432,57,1990.0,2008.0,just10_gt6,39.0,19,9.0,16.0,1653.0,18,5
Austria,1990.0,just10,7,169,1432,57,1990.0,2008.0,just10_gt7,39.0,19,9.0,17.0,1653.0,18,5
Austria,1990.0,just10,8,96,1432,57,1990.0,2008.0,just10_gt8,39.0,19,9.0,18.0,1653.0,18,5
Austria,1990.0,just10,9,66,1432,57,1990.0,2008.0,just10_gt9,39.0,19,9.0,19.0,1653.0,18,5
Austria,1990.0,a_health2,1,1343,1437,57,1990.0,2008.0,a_health2_gt1,39.0,19,10.0,20.0,1653.0,18,5
Austria,1990.0,a_defect2,1,1110,1414,57,1990.0,2008.0,a_defect2_gt1,39.0,19,11.0,21.0,1653.0,18,5
Austria,1990.0,a_single2,1,222,1415,57,1990.0,2008.0,a_single2_gt1,39.0,19,12.0,22.0,1653.0,18,5
Austria,1990.0,a_nomore2,1,391,1413,57,1990.0,2008.0,a_nomore2_gt1,39.0,19,13.0,23.0,1653.0,18,5
Austria,1993.0,l_defect4,1,243,959,57,1990.0,2008.0,l_defect4_gt1,39.0,22,16.0,30.0,1656.0,18,5
Austria,1993.0,l_defect4,2,81,959,57,1990.0,2008.0,l_defect4_gt2,39.0,22,16.0,31.0,1656.0,18,5
Austria,1993.0,l_defect4,3,39,959,57,1990.0,2008.0,l_defect4_gt3,39.0,22,16.0,32.0,1656.0,18,5
Austria,1993.0,l_poor4,1,704,927,57,1990.0,2008.0,l_poor4_gt1,39.0,22,17.0,33.0,1656.0,18,5
Austria,1993.0,l_poor4,2,471,927,57,1990.0,2008.0,l_poor4_gt2,39.0,22,17.0,34.0,1656.0,18,5
Austria,1993.0,l_poor4,3,233,927,57,1990.0,2008.0,l_poor4_gt3,39.0,22,17.0,35.0,1656.0,18,5
Austria,1996.0,free5a,1,743,930,57,1990.0,2008.0,free5a_gt1,39.0,25,18.0,36.0,1659.0,18,5
Austria,1996.0,free5a,2,607,930,57,1990.0,2008.0,free5a_gt2,39.0,25,18.0,37.0,1659.0,18,5
Austria,1996.0,free5a,3,532,930,57,1990.0,2008.0,free5a_gt3,39.0,25,18.0,38.0,1659.0,18,5
Austria,1996.0,free5a,4,342,930,57,1990.0,2008.0,free5a_gt4,39.0,25,18.0,39.0,1659.0,18,5
Austria,1999.0,just10,1,1122,1470,57,1990.0,2008.0,just10_gt1,39.0,28,9.0,11.0,1662.0,18,5
Austria,1999.0,just10,2,985,1470,57,1990.0,2008.0,just10_gt2,39.0,28,9.0,12.0,1662.0,18,5
Austria,1999.0,just10,3,838,1470,57,1990.0,2008.0,just10_gt3,39.0,28,9.0,13.0,1662.0,18,5
Austria,1999.0,just10,4,762,1470,57,1990.0,2008.0,just10_gt4,39.0,28,9.0,14.0,1662.0,18,5
Austria,1999.0,just10,5,527,1470,57,1990.0,2008.0,just10_gt5,39.0,28,9.0,15.0,1662.0,18,5
Austria,1999.0,just10,6,418,1470,57,1990.0,2008.0,just10_gt6,39.0,28,9.0,16.0,1662.0,18,5
Austria,1999.0,just10,7,341,1470,57,1990.0,2008.0,just10_gt7,39.0,28,9.0,17.0,1662.0,18,5
Austria,1999.0,just10,8,235,1470,57,1990.0,2008.0,just10_gt8,39.0,28,9.0,18.0,1662.0,18,5
Austria,1999.0,just10,9,167,1470,57,1990.0,2008.0,just10_gt9,39.0,28,9.0,19.0,1662.0,18,5
Austria,1999.0,a_single2,1,575,1284,57,1990.0,2008.0,a_single2_gt1,39.0,28,12.0,22.0,1662.0,18,5
Austria,1999.0,a_nomore2,1,582,1318,57,1990.0,2008.0,a_nomore2_gt1,39.0,28,13.0,23.0,1662.0,18,5
Austria,1999.0,a_defect4,1,829,928,57,1990.0,2008.0,a_defect4_gt1,39.0,28,14.0,24.0,1662.0,18,5
Austria,1999.0,a_defect4,2,725,928,57,1990.0,2008.0,a_defect4_gt2,39.0,28,14.0,25.0,1662.0,18,5
Austria,1999.0,a_defect4,3,544,928,57,1990.0,2008.0,a_defect4_gt3,39.0,28,14.0,26.0,1662.0,18,5
Austria,1999.0,a_poor4,1,614,922,57,1990.0,2008.0,a_poor4_gt1,39.0,28,15.0,27.0,1662.0,18,5
Austria,1999.0,a_poor4,2,403,922,57,1990.0,2008.0,a_poor4_gt2,39.0,28,15.0,28.0,1662.0,18,5
Austria,1999.0,a_poor4,3,204,922,57,1990.0,2008.0,a_poor4_gt3,39.0,28,15.0,29.0,1662.0,18,5
Austria,2008.0,just10,1,1124,1456,57,1990.0,2008.0,just10_gt1,39.0,37,9.0,11.0,1671.0,18,5
Austria,2008.0,just10,2,1044,1456,57,1990.0,2008.0,just10_gt2,39.0,37,9.0,12.0,1671.0,18,5
Austria,2008.0,just10,3,872,1456,57,1990.0,2008.0,just10_gt3,39.0,37,9.0,13.0,1671.0,18,5
Austria,2008.0,just10,4,806,1456,57,1990.0,2008.0,just10_gt4,39.0,37,9.0,14.0,1671.0,18,5
Austria,2008.0,just10,5,448,1456,57,1990.0,2008.0,just10_gt5,39.0,37,9.0,15.0,1671.0,18,5
